"income","foodexp"
420.157650843928,255.839424594576
541.411706721205,310.958667059145
901.157456651663,485.680014171085
639.08022868883,402.997355544163
750.875605828476,495.560774933776
945.7989310482,633.797815132393
829.397886847186,630.756567705217
979.164835837914,700.440904266032
1309.87894037831,830.95862150535
1492.39874437426,815.360217290461
502.838980218067,338.001387329587
616.71684724229,412.361338428638
790.922511291545,520.000617981121
555.878641643074,452.401472907332
713.44118368415,512.720057836885
838.756132722629,658.839530303595
535.076645900387,392.599496749012
596.440805359932,443.558633799595
924.561896582212,640.11637771341
487.758301817955,333.839386975747
692.639734238467,466.958318528848
997.876977824175,543.396904263231
506.999491179525,317.719843756484
654.158711401758,424.320896352573
933.919270183382,518.961656053407
433.681329252018,338.001387329587
587.596213341684,419.641174631375
896.474635643808,476.320048933563
454.478223782524,386.36016331012
584.998919370362,423.278349805554
800.799016617394,503.35717119023
502.436869899465,354.638868545299
713.519666530832,497.31816882899
906.000628725279,588.519463958722
880.596923786325,654.597144597117
796.828919368547,550.727427597965
854.87905261442,528.376976714303
1167.37159427026,640.481348055373
523.800035579844,401.320355546637
670.779185433114,435.999021900918
377.058368850099,276.560609645838
851.543001748297,588.348818059025
1121.09369365137,664.19780220393
625.517933400268,444.860166410776
805.537696174017,462.899514863823
558.581201465033,377.779238546012
884.400487319312,553.15043561635
1257.49886576834,810.896154761447
2051.17894099901,1067.95405614074
1466.33299214604,1049.87879168732
730.098896774438,522.701209676143
800.799016617394,572.080662617684
1245.69638760971,907.396944580766
1201.00021368196,811.57759369573
634.400209148622,427.797520201042
956.231463138833,649.998464123521
1148.60104702955,860.600154559902
1768.82364982203,1143.42108582835
2822.53303466609,2032.67919020832
922.354832141967,590.618327009967
2293.19197144236,1570.39113831708
627.472597042135,483.480024661708
889.980898378682,600.480399087121
1162.19995392922,696.202105745481
1197.07935707754,774.796179057776
530.797185462728,390.598430399482
1142.15259256708,612.56190089616
1088.00388697846,708.762151593178
484.661156316503,296.919185772441
1536.02010067662,1071.46269646941
678.897392141278,496.597580037315
671.880165854403,503.39744137471
690.468256477202,357.641110879089
860.694825783725,430.337592716917
873.309484596291,624.699041398883
894.459835214087,582.54125094185
1148.64699199033,580.221542246938
926.876192988813,543.88074278423
839.041358293354,588.637179622688
829.49742056551,627.99989545798
1264.00432957802,712.101174262357
1937.97714636527,968.394940061335
698.831741432851,482.581587621304
920.419919363967,593.169385581544
1897.57113999412,1033.56575426925
891.682386298282,693.679473449282
889.6783563083,693.679473449282
1221.48181114807,761.279065822776
544.599139402161,361.398056338879
1031.44911476975,628.452218199356
1462.94967217323,771.44856441849
830.435282442915,757.118666447887
975.04146665886,821.59699408795
1337.99833996025,1022.3201704203
867.64270523161,679.440727360101
725.745933703277,538.749115686801
989.005606041026,679.998097246959
1525.00047421177,977.003270959677
672.196023753147,561.201488176248
923.397682201603,728.399746623589
472.321548280698,372.318622584609
590.760092419618,361.52095256921
940.921768902254,517.919590751206
643.357141462033,459.817650989876
2551.66151377579,863.919851470995
1795.32258882792,831.440717300088
1165.77339020587,534.761043791083
815.62117431089,392.050242021584
1264.20658645087,934.975195444102
1095.40561684263,813.308096301318
447.447852411217,263.709996170628
1178.97417954918,769.083849021127
975.802295687602,630.586286420944
1017.85220007186,645.987400679307
423.879832013577,319.558386349475
558.776739102636,348.451830104442
943.248718270872,614.506803163417
1348.30024452767,662.009562038758
2340.61735387973,1504.37077491258
