timestamp,load,temp
2012-01-01 00:00:00,2698.0,32.0
2012-01-01 01:00:00,2558.0,32.666666667
2012-01-01 02:00:00,2444.0,30.0
2012-01-01 03:00:00,2402.0,31.0
2012-01-01 04:00:00,2403.0,32.0
2012-01-01 05:00:00,2453.0,31.333333333
2012-01-01 06:00:00,2560.0,30.0
2012-01-01 07:00:00,2719.0,29.0
2012-01-01 08:00:00,2916.0,29.0
2012-01-01 09:00:00,3105.0,33.333333333
2012-01-01 10:00:00,3174.0,36.666666667
2012-01-01 11:00:00,3180.0,40.333333333
2012-01-01 12:00:00,3184.0,43.666666667
2012-01-01 13:00:00,3147.0,43.333333333
2012-01-01 14:00:00,3122.0,45.0
2012-01-01 15:00:00,3137.0,44.666666667
2012-01-01 16:00:00,3486.0,43.333333333
2012-01-01 17:00:00,3717.0,41.666666667
2012-01-01 18:00:00,3659.0,41.333333333
2012-01-01 19:00:00,3513.0,41.666666667
2012-01-01 20:00:00,3344.0,42.666666667
2012-01-01 21:00:00,3129.0,43.333333333
2012-01-01 22:00:00,2873.0,44.333333333
2012-01-01 23:00:00,2639.0,44.0
2012-01-02 00:00:00,2458.0,43.666666667
2012-01-02 01:00:00,2354.0,43.0
2012-01-02 02:00:00,2294.0,42.666666667
2012-01-02 03:00:00,2288.0,43.666666667
2012-01-02 04:00:00,2353.0,43.0
2012-01-02 05:00:00,2503.0,41.0
2012-01-02 06:00:00,2737.0,40.0
2012-01-02 07:00:00,2960.0,37.333333333
2012-01-02 08:00:00,3185.0,37.0
2012-01-02 09:00:00,3390.0,37.333333333
2012-01-02 10:00:00,3510.0,38.666666667
2012-01-02 11:00:00,3549.0,40.0
2012-01-02 12:00:00,3517.0,38.0
2012-01-02 13:00:00,3469.0,39.333333333
2012-01-02 14:00:00,3449.0,38.333333333
2012-01-02 15:00:00,3504.0,38.0
2012-01-02 16:00:00,3843.0,37.333333333
2012-01-02 17:00:00,4125.0,36.0
2012-01-02 18:00:00,4064.0,34.333333333
2012-01-02 19:00:00,3919.0,31.333333333
2012-01-02 20:00:00,3747.0,31.0
2012-01-02 21:00:00,3484.0,30.333333333
2012-01-02 22:00:00,3190.0,28.666666667
2012-01-02 23:00:00,2949.0,27.666666667
2012-01-03 00:00:00,2780.0,26.333333333
2012-01-03 01:00:00,2699.0,26.0
2012-01-03 02:00:00,2663.0,25.666666667
2012-01-03 03:00:00,2683.0,24.666666667
2012-01-03 04:00:00,2799.0,22.666666667
2012-01-03 05:00:00,3083.0,21.666666667
2012-01-03 06:00:00,3593.0,20.333333333
2012-01-03 07:00:00,3845.0,19.0
2012-01-03 08:00:00,3865.0,18.333333333
2012-01-03 09:00:00,3906.0,18.666666667
2012-01-03 10:00:00,3935.0,18.333333333
2012-01-03 11:00:00,3924.0,18.666666667
2012-01-03 12:00:00,3897.0,18.666666667
2012-01-03 13:00:00,3877.0,18.666666667
2012-01-03 14:00:00,3854.0,18.666666667
2012-01-03 15:00:00,3904.0,17.666666667
2012-01-03 16:00:00,4200.0,15.666666667
2012-01-03 17:00:00,4482.0,13.333333333
2012-01-03 18:00:00,4460.0,11.666666667
2012-01-03 19:00:00,4353.0,10.666666667
2012-01-03 20:00:00,4198.0,9.6666666667
2012-01-03 21:00:00,3935.0,8.6666666667
2012-01-03 22:00:00,3605.0,7.6666666667
2012-01-03 23:00:00,3347.0,7.0
2012-01-04 00:00:00,3184.0,6.0
2012-01-04 01:00:00,3104.0,5.6666666667
2012-01-04 02:00:00,3065.0,5.3333333333
2012-01-04 03:00:00,3077.0,5.0
2012-01-04 04:00:00,3162.0,4.6666666667
2012-01-04 05:00:00,3444.0,4.0
2012-01-04 06:00:00,3943.0,4.6666666667
2012-01-04 07:00:00,4152.0,4.6666666667
2012-01-04 08:00:00,4134.0,5.0
2012-01-04 09:00:00,4124.0,8.0
2012-01-04 10:00:00,4123.0,10.666666667
2012-01-04 11:00:00,4113.0,13.666666667
